Game Turn, Attacking Civ, DefendingCiv, AttackerObjType, DefenderObjType, Attacker Type, Defender Type, AttackerID, DefenderID, AttackerStr, DefenderStr, AttackerStrMod, DefenderStrMod, AttackerDmg, DefenderDmg
3, 4, 63, 1:1, 131073:327684, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 5, 3, 34, 21
54, 63, 5, 1:1, 12648473:1310731, UNIT_ARCHER, UNIT_HORSEMAN, 25, 36, 0, 7, 0, 15
54, 63, 6, 1:1, 15401050:589827, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, -5, 0, 71
54, 63, 13, 1:1, 3866654:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 2, 0, 24
54, 63, 13, 1:1, 15990879:131073, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, -1, 33, 28
54, 63, 21, 1:1, 6488145:393220, UNIT_QUADRIREME, UNIT_GALLEY, 25, 30, -3, 0, 0, 19
54, 63, 26, 1:1, 16318596:589826, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, -1, 0, 37
54, 63, 26, 1:1, 16449590:786437, UNIT_HORSEMAN, UNIT_ARCHER, 36, 15, 0, 0, 13, 64
55, 3, 63, 3:1, 65536:11796605, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 20, 0, -3, 0, 43
55, 5, 63, 1:1, 1310731:12648473, UNIT_HORSEMAN, UNIT_ARCHER, 36, 15, 3, 0, 14, 68
55, 7, 63, 3:1, 262147:14811280, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 20, 0, -10, 0, 49
55, 8, 63, 1:1, 131073:5701706, UNIT_WARRIOR, UNIT_SLINGER, 20, 5, 10, 0, 11, 94
55, 8, 63, 1:1, 983050:5701706, UNIT_SPEARMAN, UNIT_SLINGER, 25, 5, 1, -9, 10, 100
55, 9, 63, 1:1, 720901:16842875, UNIT_SUMERIAN_WAR_CART, UNIT_WARRIOR, 30, 20, -3, 3, 25, 29
55, 13, 63, 1:1, 131073:3866654, UNIT_WARRIOR, UNIT_SLINGER, 20, 5, -1, 5, 21, 50
55, 27, 63, 1:1, 524288:17105026, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, 0, 0, 38
55, 63, 5, 1:1, 12648473:1310731, UNIT_ARCHER, UNIT_HORSEMAN, 25, 36, -7, 4, 0, 13
55, 63, 5, 1:1, 10616946:1310731, UNIT_WARRIOR, UNIT_HORSEMAN, 20, 36, 0, 8, 73, 10
55, 63, 9, 1:1, 15401050:720901, UNIT_ARCHER, UNIT_SUMERIAN_WAR_CART, 25, 30, 0, -2, 0, 31
55, 63, 9, 1:1, 16842875:720901, UNIT_WARRIOR, UNIT_SUMERIAN_WAR_CART, 20, 30, -3, -5, 36, 22
55, 63, 27, 1:1, 17105026:524288, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -4, 7, 41, 22
55, 63, 7, 1:1, 12320828:1310733, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -2, 5, 30, 23
55, 63, 4, 1:1, 11468894:1441804, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, 0, 0, 50
55, 63, 4, 1:1, 14155876:1441804, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -2, -5, 20, 47
55, 63, 26, 1:1, 16449590:786437, UNIT_HORSEMAN, UNIT_ARCHER, 36, 15, -1, -6, 10, 83
56, 2, 63, 1:1, 1114118:8716319, UNIT_EGYPTIAN_CHARIOT_ARCHER, UNIT_SCOUT, 35, 10, 5, -5, 0, 95
56, 7, 63, 3:1, 262147:12320828, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 20, 0, -5, 0, 39
56, 8, 63, 1:1, 131073:11665412, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 9, -8, 17, 48
56, 8, 63, 1:1, 1048587:15925370, UNIT_SPEARMAN, UNIT_WARRIOR, 25, 20, 5, 5, 21, 35
56, 11, 63, 1:1, 1048584:17301545, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 5, 0, 0, 59
56, 17, 63, 1:1, 655367:13303913, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 0, 0, 41
56, 27, 63, 1:1, 524288:17105026, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 2, -8, 0, 64
56, 63, 5, 1:1, 12648473:1245187, UNIT_ARCHER, UNIT_HORSEMAN, 25, 36, -7, 5, 0, 13
56, 63, 21, 1:1, 6488145:393220, UNIT_QUADRIREME, UNIT_GALLEY, 25, 30, -3, -2, 0, 24
56, 63, 11, 1:1, 17039498:1048584, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 0, 3, 30, 36
56, 63, 7, 1:1, 16515206:1310733, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 0, 8, 39, 22
56, 63, 7, 1:1, 12320828:1310733, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -9, 1, 42, 23
56, 63, 8, 1:1, 15925370:1048587, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 2, 3, 40, 24
56, 63, 4, 1:1, 14155876:917514, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -4, 3, 37, 19
56, 63, 26, 1:3, 16318596:65536, UNIT_ARCHER, UNKNOWN, 25, 18, -17, 10, 0, 12
57, 3, 63, 3:1, 65536:13762615, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 50, 20, 0, -5, 0, 100
57, 4, 63, 1:1, 917514:14155876, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -2, -5, 29, 33
57, 8, 63, 1:1, 655366:15925370, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 7, -7, 0, 65
57, 8, 63, 1:1, 131073:15728759, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 8, 0, 18, 36
57, 11, 63, 1:1, 1114115:11599922, UNIT_SPEARMAN, UNIT_ARCHER, 25, 15, 0, 0, 20, 46
57, 11, 63, 1:1, 1507328:15532118, UNIT_WARRIOR_MONK, UNIT_WARRIOR, 40, 20, 0, 0, 15, 72
57, 17, 63, 1:1, 589830:16777357, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, 0, 0, 37
57, 17, 63, 1:1, 655367:16777357, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, -4, 0, 53
57, 17, 63, 1:1, 720904:13303913, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -4, 0, 43
57, 26, 63, 1:1, 655364:16449590, UNIT_ARCHER, UNIT_HORSEMAN, 25, 36, 0, -2, 0, 23
57, 63, 5, 1:1, 12648473:1245187, UNIT_ARCHER, UNIT_HORSEMAN, 25, 36, -7, 4, 0, 12
57, 63, 5, 1:1, 14942306:1245187, UNIT_WARRIOR, UNIT_HORSEMAN, 20, 36, 0, 7, 82, 14
57, 63, 11, 1:1, 11599922:1114115, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, -5, -2, 0, 23
57, 63, 7, 1:1, 16515206:1310733, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -4, 10, 42, 21
57, 63, 11, 1:1, 11010087:1048584, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -8, 2, 34, 21
57, 63, 8, 1:1, 17432650:1048587, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 5, 1, 33, 33
57, 63, 4, 1:1, 11468894:917514, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -2, 0, 42
57, 63, 0, 1:1, 17563683:589826, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 11, 0, 23
58, 3, 63, 3:1, 65536:11796605, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 50, 20, 0, -7, 0, 100
58, 4, 63, 1:1, 524293:11468894, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 9, 0, 16, 50
58, 5, 63, 1:1, 1507335:14942306, UNIT_HORSEMAN, UNIT_WARRIOR, 36, 20, 2, -8, 11, 67
58, 8, 63, 1:1, 983050:5308485, UNIT_SPEARMAN, UNIT_WARRIOR, 25, 20, 1, 5, 32, 25
58, 9, 63, 1:1, 1376264:16842875, UNIT_SUMERIAN_WAR_CART, UNIT_WARRIOR, 30, 20, 0, -3, 18, 44
58, 26, 63, 1:1, 655364:16449590, UNIT_ARCHER, UNIT_HORSEMAN, 25, 36, 5, -5, 0, 31
58, 63, 5, 1:1, 12648473:1245187, UNIT_ARCHER, UNIT_HORSEMAN, 25, 36, -7, -4, 0, 20
58, 63, 11, 1:1, 11599922:458754, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, -5, -2, 0, 27
58, 63, 7, 1:1, 16515206:196608, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, -8, 9, 45, 19
58, 63, 8, 1:1, 17432650:1048587, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 2, -3, 36, 23
58, 63, 0, 1:1, 17563683:589826, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 10, 0, 22
58, 63, 4, 1:1, 11468894:917514, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, -5, -9, 0, 50
58, 63, 8, 1:1, 5308485:983050, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 3, -2, 35, 29
59, 0, 63, 1:1, 1114123:17563683, UNIT_INDIAN_VARU, UNIT_ARCHER, 40, 15, 7, -5, 6, 100
59, 4, 63, 1:1, 524293:11468894, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 5, -5, 13, 61
59, 8, 63, 1:1, 1441804:15532118, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, -4, 0, 59
59, 9, 6, 1:1, 589831:1376261, UNIT_SUMERIAN_WAR_CART, UNIT_SCOUT, 30, 10, 0, 0, 12, 72
59, 9, 6, 1:1, 1179660:1376261, UNIT_SUMERIAN_WAR_CART, UNIT_SCOUT, 30, 10, 0, -7, 10, 86
59, 17, 63, 1:1, 589830:17170542, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, 0, 0, 54
59, 17, 63, 1:1, 655367:17170542, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, -5, 0, 53
59, 19, 9, 1:1, 524288:196608, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, -3, 0, 54
59, 19, 9, 1:1, 458756:196608, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 5, -8, 0, 100
59, 26, 63, 1:1, 655364:16449590, UNIT_ARCHER, UNIT_HORSEMAN, 25, 36, 5, -3, 0, 25
59, 63, 5, 1:1, 12648473:1245187, UNIT_ARCHER, UNIT_HORSEMAN, 25, 36, -7, -1, 0, 18
59, 63, 11, 1:1, 11599922:1114115, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, -5, -4, 0, 26
59, 63, 7, 1:1, 17760378:458757, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, 5, 0, 41
60, 0, 63, 1:1, 1114123:2359296, UNIT_INDIAN_VARU, UNIT_SPEARMAN, 40, 25, 5, 10, 23, 51
60, 6, 9, 1:1, 1114120:589831, UNIT_HEAVY_CHARIOT, UNIT_SUMERIAN_WAR_CART, 28, 30, -1, -1, 32, 23
60, 6, 9, 1:3, 1179654:131073, UNIT_GALLEY, UNKNOWN, 30, 20, 1, 2, 22, 40
60, 9, 6, 1:1, 589831:1114120, UNIT_SUMERIAN_WAR_CART, UNIT_HEAVY_CHARIOT, 30, 28, -3, -4, 22, 33
60, 9, 6, 1:1, 1179660:1114120, UNIT_SUMERIAN_WAR_CART, UNIT_HEAVY_CHARIOT, 30, 28, -1, -8, 23, 43
60, 9, 6, 1:3, 131073:196610, UNIT_WARRIOR, UNKNOWN, 20, 20, 0, 2, 26, 23
