Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
1, 0, LOC_CITY_NAME_NIDAROS, -2.30, 0.45, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 1, LOC_CITY_NAME_LONDON, 2.07, -2.63, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 1, LOC_CITY_NAME_LONDON, , , UNIT_SCOUT, Default Specialization, , , Value 16.9
1, 2, LOC_CITY_NAME_WASHINGTON, -1.38, -0.32, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 2, LOC_CITY_NAME_WASHINGTON, , , UNIT_SCOUT, Default Specialization, , , Value 16.9
1, 3, LOC_CITY_NAME_DELHI, -5.75, 1.60, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 3, LOC_CITY_NAME_DELHI, , , UNIT_SCOUT, Default Specialization, , , Value 19.9
1, 4, LOC_CITY_NAME_MADRID, -2.53, -0.32, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.1, , 
1, 4, LOC_CITY_NAME_MADRID, , , UNIT_SCOUT, Default Specialization, , , Value 19.9
1, 5, LOC_CITY_NAME_XIAN, -4.37, -0.70, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 5, LOC_CITY_NAME_XIAN, , , UNIT_SCOUT, Default Specialization, , , Value 21.2
1, 6, LOC_CITY_NAME_KABUL, 0.45, -2.43, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
1, 6, LOC_CITY_NAME_KABUL, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
1, 7, LOC_CITY_NAME_ZANZIBAR, 0.68, -2.24, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 7, LOC_CITY_NAME_ZANZIBAR, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 8, LOC_CITY_NAME_SEOUL, -2.07, -3.59, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 8, LOC_CITY_NAME_SEOUL, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 9, LOC_CITY_NAME_YEREVAN, 1.61, -3.01, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 9, LOC_CITY_NAME_YEREVAN, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 10, LOC_CITY_NAME_BANDAR_BRUNEI, 0.45, -3.97, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 10, LOC_CITY_NAME_BANDAR_BRUNEI, , , UNIT_SLINGER, Default Specialization, , , Value 4.5
1, 11, LOC_CITY_NAME_MOHENJO_DARO, -3.45, 0.64, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 11, LOC_CITY_NAME_MOHENJO_DARO, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 12, LOC_CITY_NAME_VALLETTA, 2.75, -3.01, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 12, LOC_CITY_NAME_VALLETTA, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
1, 13, LOC_CITY_NAME_PRESLAV, -2.99, -0.51, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.1, , 
1, 13, LOC_CITY_NAME_PRESLAV, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
1, 14, LOC_CITY_NAME_TORONTO, -3.45, -2.24, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 14, LOC_CITY_NAME_TORONTO, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
38, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
38, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
39, 3, LOC_CITY_NAME_DELHI, , CONTRACT 377, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 11.0, Build Trigger Unit
39, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 377, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 11.0, Build Trigger Unit
39, 4, LOC_CITY_NAME_MADRID, , , UNIT_SETTLER, Settle City Op, CONTRACT 367
39, 4, LOC_CITY_NAME_MADRID, , CONTRACT 378, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 78.0, Build City Improvement
39, 5, LOC_CITY_NAME_XIAN, , CONTRACT 371, ACCEPTED, NO_UNIT, BUILDING_WATER_MILL, NO_DISTRICT, VALUE 0.0, Build Trigger Building
39, 5, LOC_CITY_NAME_XIAN, , , UNIT_SPEARMAN, Build Trigger Unit, CONTRACT 283
39, 5, LOC_CITY_NAME_JIAODONG, 1.84, -1.28, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
39, 5, LOC_CITY_NAME_JIAODONG, , , UNIT_SCOUT, Default Specialization, , , Value 29.6
39, 7, LOC_CITY_NAME_ZANZIBAR, , CONTRACT 357, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_COMMERCIAL_HUB, VALUE 288.3, Build City District
39, 7, LOC_CITY_NAME_ZANZIBAR, , , PROJECT_ENHANCE_DISTRICT_COMMERCIAL_HUB, Default Specialization, , , Value 71.3
39, 8, LOC_CITY_NAME_SEOUL, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 73.5
39, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
39, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
39, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
39, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
39, 14, LOC_CITY_NAME_TORONTO, , , PROJECT_ENHANCE_DISTRICT_HARBOR, Default Specialization, , , Value 73.5
40, 1, LOC_CITY_NAME_LONDON, , CONTRACT 381, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 129.0, Build City Improvement
40, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 381, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 129.0, Build City Improvement
40, 2, LOC_CITY_NAME_BALTIMORE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 364
40, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 382, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 21.0, Build City Building
40, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 383, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 110.0, Build City Building
40, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 384, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 0.0, Build Trigger Building
40, 3, LOC_CITY_NAME_DELHI, , CONTRACT 290, COMPLETED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 422.0, Settle City Op
40, 3, LOC_CITY_NAME_DELHI, , CONTRACT 307, IN PROGRESS, UNIT_INDIAN_VARU, NO_BUILDING, NO_DISTRICT, VALUE 42.8, Simple Operation Attack
40, 3, LOC_CITY_NAME_DELHI, , , DISTRICT_HOLY_SITE, Build City District, CONTRACT 354
40, 3, LOC_CITY_NAME_DELHI, , CONTRACT 385, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 76.0, Build City Improvement
40, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 388, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 25.0, Build City Building
40, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 389, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 118.0, Build City District
40, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 390, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 96.0, Build City Improvement
40, 6, LOC_CITY_NAME_KABUL, , CONTRACT 391, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Build City Improvement
40, 10, LOC_CITY_NAME_BANDAR_BRUNEI, , CONTRACT 253, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HARBOR, VALUE 454.5, Build City District
40, 10, LOC_CITY_NAME_BANDAR_BRUNEI, , , PROJECT_ENHANCE_DISTRICT_HARBOR, Default Specialization, , , Value 40.1
40, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
40, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
40, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
40, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
40, 14, LOC_CITY_NAME_TORONTO, , CONTRACT 392, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 71.0, Build City Improvement
41, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 303, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 719.3, Build City District
41, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 342, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 234.0, Build City Improvement
41, 1, LOC_CITY_NAME_SHEFFIELD, , , UNIT_BUILDER, Build City Improvement, CONTRACT 363
41, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 333, COMPLETED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 312.0, Settle City Op
41, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 364, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 99.0, Build City Improvement
41, 2, LOC_CITY_NAME_WASHINGTON, , , BUILDING_WALLS, Build City Building, CONTRACT 383
41, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 393, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 255.0, Build City District
41, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 365, ACCEPTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 36.0, Build City Building
41, 3, LOC_CITY_NAME_MUMBAI, , , UNIT_INDIAN_VARU, Default Specialization, , , Value 45.3
41, 3, LOC_CITY_NAME_DELHI, , CONTRACT 394, SUBMITTED, UNIT_INDIAN_VARU, NO_BUILDING, NO_DISTRICT, VALUE 15.0, Simple Operation Attack
41, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 394, SUBMITTED, UNIT_INDIAN_VARU, NO_BUILDING, NO_DISTRICT, VALUE 15.0, Simple Operation Attack
41, 3, LOC_CITY_NAME_DELHI, , CONTRACT 395, SUBMITTED, NO_UNIT, BUILDING_WATER_MILL, NO_DISTRICT, VALUE 44.0, Build City Building
41, 4, LOC_CITY_NAME_MADRID, Canceling current build, OLD VALUE 518.0
41, 4, LOC_CITY_NAME_MADRID, , CONTRACT 367, FAILED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 518.0, Settle City Op
41, 4, LOC_CITY_NAME_MADRID, , CONTRACT 378, ACCEPTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 78.0, Build City Improvement
41, 4, LOC_CITY_NAME_MADRID, , , UNIT_ARCHER, Build City Building, CONTRACT 369
41, 5, LOC_CITY_NAME_XIAN, , CONTRACT 283, COMPLETED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 25.1, Build Trigger Unit
41, 5, LOC_CITY_NAME_XIAN, , , BUILDING_WATER_MILL, Default Specialization, , , Value 44.2
41, 8, LOC_CITY_NAME_SEOUL, , CONTRACT 399, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HARBOR, VALUE 124.0, Build City District
41, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
41, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
41, 9, LOC_CITY_NAME_YEREVAN, , CONTRACT 400, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 974.0, Build City District
41, 11, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 404, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 126.0, Build City District
41, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
41, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
41, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
41, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
41, 14, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 392
42, 4, LOC_CITY_NAME_MADRID, , CONTRACT 408, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 585.0, Settle City Op
42, 5, LOC_CITY_NAME_XIAN, , CONTRACT 409, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 93.0, Build City Improvement
42, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 409, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 93.0, Build City Improvement
42, 9, LOC_CITY_NAME_YEREVAN, , , DISTRICT_HOLY_SITE, Build City District, CONTRACT 400
42, 9, LOC_CITY_NAME_YEREVAN, , CONTRACT 400, IN PROGRESS, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 976.3, Build City District
42, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
42, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
42, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
42, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
42, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
43, 1, LOC_CITY_NAME_LONDON, , CONTRACT 363, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 159.0, Build City Improvement
43, 1, LOC_CITY_NAME_LONDON, , , DISTRICT_CAMPUS, Build City District, CONTRACT 360
43, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 363, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 159.0, Build City Improvement
43, 1, LOC_CITY_NAME_SHEFFIELD, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 129.1
43, 1, LOC_CITY_NAME_LONDON, , CONTRACT 416, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 108.0, Build City Improvement
43, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 416, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 108.0, Build City Improvement
43, 2, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 343
43, 3, LOC_CITY_NAME_AGRA, 0.00, -1.28, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
43, 3, LOC_CITY_NAME_AGRA, , , UNIT_SCOUT, Default Specialization, , , Value 25.4
43, 3, LOC_CITY_NAME_DELHI, , CONTRACT 418, SUBMITTED, NO_UNIT, BUILDING_HANGING_GARDENS, NO_DISTRICT, VALUE 91.0, Seek Target Wonder
43, 4, LOC_CITY_NAME_MADRID, Canceling current build, OLD VALUE 86.0
43, 4, LOC_CITY_NAME_MADRID, , CONTRACT 369, FAILED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 86.0, Build City Building
43, 4, LOC_CITY_NAME_MADRID, , CONTRACT 408, ACCEPTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 585.0, Settle City Op
43, 4, LOC_CITY_NAME_MADRID, , , UNIT_ARCHER, Default Specialization, , , Value 26.6
43, 5, LOC_CITY_NAME_XIAN, , CONTRACT 420, SUBMITTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 40.0, Build City Building
43, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
43, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
43, 11, LOC_CITY_NAME_MOHENJO_DARO, , , DISTRICT_THEATER, Build City District, CONTRACT 404
43, 11, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 421, SUBMITTED, NO_UNIT, BUILDING_LIGHTHOUSE, NO_DISTRICT, VALUE 26.0, Build City Building
43, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
43, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
43, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
43, 13, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
44, 1, LOC_CITY_NAME_BIRMINGHAM, 2.75, -2.24, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
44, 1, LOC_CITY_NAME_BIRMINGHAM, , , BUILDING_GRANARY, Default Specialization, , , Value 21.5
44, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 383, COMPLETED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 281.6, Build City Building
44, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 384, ACCEPTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 150.3, Build Trigger Building
44, 2, LOC_CITY_NAME_WASHINGTON, , , BUILDING_WATER_MILL, Default Specialization, , , Value 44.2
44, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 426, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 75.0, Build City Improvement
44, 3, LOC_CITY_NAME_DELHI, , CONTRACT 354, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 533.5, Build City District
44, 3, LOC_CITY_NAME_DELHI, , , BUILDING_SHRINE, Default Specialization, , , Value 347.6
44, 3, LOC_CITY_NAME_DELHI, , CONTRACT 427, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 341.0, Settle City Op
44, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 427, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 341.0, Settle City Op
44, 3, LOC_CITY_NAME_AGRA, , CONTRACT 428, SUBMITTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 28.0, Build City Building
44, 3, LOC_CITY_NAME_DELHI, , CONTRACT 429, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 84.0, Build City Improvement
44, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 429, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 84.0, Build City Improvement
44, 3, LOC_CITY_NAME_AGRA, , CONTRACT 429, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 84.0, Build City Improvement
44, 3, LOC_CITY_NAME_AGRA, , CONTRACT 430, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 244.0, Build City District
44, 3, LOC_CITY_NAME_DELHI, , CONTRACT 431, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 136.0, Build City Improvement
44, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 431, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 136.0, Build City Improvement
44, 3, LOC_CITY_NAME_AGRA, , CONTRACT 431, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 136.0, Build City Improvement
44, 3, LOC_CITY_NAME_AGRA, , CONTRACT 432, SUBMITTED, NO_UNIT, BUILDING_HANGING_GARDENS, NO_DISTRICT, VALUE 41.0, Seek Target Wonder
44, 4, LOC_CITY_NAME_MADRID, , , BUILDING_WATER_MILL, Default Specialization, , , Value 38.8
44, 5, LOC_CITY_NAME_XIAN, , , UNIT_BUILDER, Build City Improvement, CONTRACT 409
44, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 435, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 91.0, Build City Improvement
44, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 436, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 87.0, Build City Improvement
44, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
44, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
44, 11, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 404, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 299.3, Build City District
44, 11, LOC_CITY_NAME_MOHENJO_DARO, , , PROJECT_ENHANCE_DISTRICT_THEATER, Default Specialization, , , Value 116.0
44, 11, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 438, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 62.0, Build City Improvement
44, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
44, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
44, 13, LOC_CITY_NAME_PRESLAV, , , BUILDING_WATER_MILL, Default Specialization, , , Value 36.1
45, 1, PURCHASE, , , UNIT_SPEARMAN, Build Trigger Unit, CONTRACT 362
45, 1, LOC_CITY_NAME_LONDON, , CONTRACT 442, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 420.0, Settle City Op
45, 1, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 442, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 420.0, Settle City Op
45, 1, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 444, SUBMITTED, UNIT_HEAVY_CHARIOT, NO_BUILDING, NO_DISTRICT, VALUE 35.0, Build City Building
45, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 364, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 99.0, Build City Improvement
45, 2, LOC_CITY_NAME_BALTIMORE, , , DISTRICT_CAMPUS, Build City District, CONTRACT 393
45, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 448, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 163.0, Build City Improvement
45, 2, LOC_CITY_NAME_BALTIMORE, , CONTRACT 448, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 163.0, Build City Improvement
45, 2, LOC_CITY_NAME_WASHINGTON, , CONTRACT 449, SUBMITTED, UNIT_HEAVY_CHARIOT, NO_BUILDING, NO_DISTRICT, VALUE 7.0, Build City Building
45, 3, LOC_CITY_NAME_MUMBAI, , CONTRACT 450, SUBMITTED, UNIT_INDIAN_VARU, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Building
45, 3, LOC_CITY_NAME_DELHI, , CONTRACT 451, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 1922.0, Build City District
45, 4, LOC_CITY_NAME_MADRID, , CONTRACT 452, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 135.0, Build City Improvement
45, 5, LOC_CITY_NAME_XIAN, , CONTRACT 409, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 93.0, Build City Improvement
45, 5, LOC_CITY_NAME_XIAN, , , BUILDING_MONUMENT, Build City Building, CONTRACT 420
45, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 409, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 93.0, Build City Improvement
45, 5, LOC_CITY_NAME_JIAODONG, , , DISTRICT_CAMPUS, Build City District, CONTRACT 389
45, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
45, 9, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
45, 12, LOC_CITY_NAME_VALLETTA, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
